pitch,intensity,jitter,shimmer,logHNR,vad,time,task
,,,,,0.0,221.73,5
,,,,,0.0,221.74,5
,,,,,0.0,221.75,5
,,,,,0.0,221.76,5
,,,,,0.0,221.77,5
,,,,,0.0,221.78,5
,,,,,0.0,221.79,5
,,,,,0.0,221.8,5
,,,,,0.0,221.81,5
,,,,,0.0,221.82,5
,,,,,0.0,221.83,5
,,,,,0.0,221.84,5
,,,,,0.0,221.85,5
,,,,,0.0,221.86,5
,,,,,0.0,221.87,5
,,,,,0.0,221.88,5
,,,,,0.0,221.89,5
,,,,,0.0,221.9,5
,,,,,0.0,221.91,5
,,,,,0.0,221.92,5
,,,,,0.0,221.93,5
,,,,,0.0,221.94,5
,,,,,0.0,221.95,5
,,,,,0.0,221.96,5
,,,,,0.0,221.97,5
,,,,,0.0,221.98,5
,,,,,0.0,221.99,5
,,,,,0.0,222.0,5
,,,,,0.0,222.01,5
,,,,,0.0,222.02,5
,,,,,0.0,222.03,5
,,,,,0.0,222.04,5
,,,,,0.0,222.05,5
,,,,,0.0,222.06,5
,,,,,0.0,222.07,5
,,,,,0.0,222.08,5
,,,,,0.0,222.09,5
,,,,,0.0,222.1,5
,,,,,0.0,222.11,5
,,,,,0.0,222.12,5
,,,,,0.0,222.13,5
,,,,,0.0,222.14,5
,,,,,0.0,222.15,5
,,,,,0.0,222.16,5
,,,,,0.0,222.17,5
,,,,,0.0,222.18,5
,,,,,0.0,222.19,5
,,,,,0.0,222.2,5
,,,,,0.0,222.21,5
,,,,,0.0,222.22,5
,,,,,0.0,222.23,5
,,,,,0.0,222.24,5
,,,,,0.0,222.25,5
,,,,,0.0,222.26,5
,,,,,0.0,222.27,5
,,,,,0.0,222.28,5
,,,,,0.0,222.29,5
0.0,2.434172e-09,0.0,0.0,-100.0,1.0,222.3,5
0.0,3.208608e-09,0.0,0.0,-100.0,1.0,222.31,5
0.0,1.054103e-08,0.0,0.0,-100.0,1.0,222.32,5
0.0,6.568698e-08,0.0,0.0,-100.0,1.0,222.33,5
0.0,7.111267e-08,0.0,0.0,-100.0,1.0,222.34,5
0.0,8.47612e-08,0.0,0.0,-100.0,1.0,222.35,5
0.0,4.109341e-08,0.0,0.0,-100.0,1.0,222.36,5
0.0,5.41941e-08,0.0,0.0,-100.0,1.0,222.37,5
0.0,4.436031e-08,0.0,0.0,-100.0,1.0,222.38,5
0.0,1.171159e-07,0.0,0.0,-100.0,1.0,222.39,5
0.0,1.042216e-07,0.0,0.0,-100.0,1.0,222.4,5
0.0,9.343965e-08,0.0,0.0,-100.0,1.0,222.41,5
0.0,7.835511e-09,0.0,0.0,-100.0,1.0,222.42,5
0.0,8.308457e-09,0.0,0.0,-100.0,1.0,222.43,5
0.0,8.785899e-09,0.0,0.0,-100.0,1.0,222.44,5
0.0,1.337146e-08,0.0,0.0,-100.0,1.0,222.45,5
0.0,1.466788e-08,0.0,0.0,-100.0,1.0,222.46,5
0.0,1.385318e-08,0.0,0.0,-100.0,1.0,222.47,5
0.0,1.240387e-08,0.0,0.0,-100.0,1.0,222.48,5
0.0,4.123041e-09,0.0,0.0,-100.0,1.0,222.49,5
0.0,3.933694e-09,0.0,0.0,-100.0,1.0,222.5,5
0.0,7.689892e-10,0.0,0.0,-100.0,1.0,222.51,5
0.0,3.292649e-10,0.0,0.0,-100.0,1.0,222.52,5
0.0,3.000063e-10,0.0,0.0,-100.0,1.0,222.53,5
224.8611,1.563235e-09,0.0,0.0,8.155725,1.0,222.54,5
223.6674,8.150465e-08,0.0,0.4952787,12.3011,1.0,222.55,5
221.5093,2.39175e-07,0.02270166,0.1045865,15.9904,1.0,222.56,5
219.0218,3.62221e-07,0.01456139,0.03061228,25.58039,1.0,222.57,5
216.181,2.949209e-07,0.01293828,0.06966393,22.45792,1.0,222.58,5
213.388,1.869087e-07,0.01293828,0.06966393,12.86947,1.0,222.59,5
212.0449,7.164994e-08,0.01293517,0.4522742,7.952075,1.0,222.6,5
211.6884,5.929607e-08,0.03798174,0.2,4.728399,1.0,222.61,5
,,,,,0.0,222.62,5
,,,,,0.0,222.63,5
,,,,,0.0,222.64,5
,,,,,0.0,222.65,5
,,,,,0.0,222.66,5
,,,,,0.0,222.67,5
,,,,,0.0,222.68,5
,,,,,0.0,222.69,5
,,,,,0.0,222.7,5
,,,,,0.0,222.71,5
,,,,,0.0,222.72,5
,,,,,0.0,222.73,5
,,,,,0.0,222.74,5
,,,,,0.0,222.75,5
,,,,,0.0,222.76,5
,,,,,0.0,222.77,5
,,,,,0.0,222.78,5
,,,,,0.0,222.79,5
,,,,,0.0,222.8,5
,,,,,0.0,222.81,5
,,,,,0.0,222.82,5
,,,,,0.0,222.83,5
,,,,,0.0,222.84,5
,,,,,0.0,222.85,5
,,,,,0.0,222.86,5
,,,,,0.0,222.87,5
,,,,,0.0,222.88,5
,,,,,0.0,222.89,5
,,,,,0.0,222.9,5
,,,,,0.0,222.91,5
,,,,,0.0,222.92,5
,,,,,0.0,222.93,5
,,,,,0.0,222.94,5
,,,,,0.0,222.95,5
,,,,,0.0,222.96,5
,,,,,0.0,222.97,5
,,,,,0.0,222.98,5
,,,,,0.0,222.99,5
,,,,,0.0,223.0,5
,,,,,0.0,223.01,5
,,,,,0.0,223.02,5
,,,,,0.0,223.03,5
,,,,,0.0,223.04,5
,,,,,0.0,223.05,5
,,,,,0.0,223.06,5
,,,,,0.0,223.07,5
,,,,,0.0,223.08,5
,,,,,0.0,223.09,5
,,,,,0.0,223.1,5
,,,,,0.0,223.11,5
,,,,,0.0,223.12,5
,,,,,0.0,223.13,5
,,,,,0.0,223.14,5
,,,,,0.0,223.15,5
,,,,,0.0,223.16,5
,,,,,0.0,223.17,5
,,,,,0.0,223.18,5
,,,,,0.0,223.19,5
,,,,,0.0,223.2,5
,,,,,0.0,223.21,5
,,,,,0.0,223.22,5
,,,,,0.0,223.23,5
,,,,,0.0,223.24,5
,,,,,0.0,223.25,5
,,,,,0.0,223.26,5
,,,,,0.0,223.27,5
,,,,,0.0,223.28,5
,,,,,0.0,223.29,5
,,,,,0.0,223.3,5
,,,,,0.0,223.31,5
,,,,,0.0,223.32,5
,,,,,0.0,223.33,5
,,,,,0.0,223.34,5
,,,,,0.0,223.35,5
,,,,,0.0,223.36,5
,,,,,0.0,223.37,5
,,,,,0.0,223.38,5
,,,,,0.0,223.39,5
,,,,,0.0,223.4,5
,,,,,0.0,223.41,5
,,,,,0.0,223.42,5
,,,,,0.0,223.43,5
,,,,,0.0,223.44,5
,,,,,0.0,223.45,5
,,,,,0.0,223.46,5
,,,,,0.0,223.47,5
,,,,,0.0,223.48,5
,,,,,0.0,223.49,5
,,,,,0.0,223.5,5
,,,,,0.0,223.51,5
,,,,,0.0,223.52,5
,,,,,0.0,223.53,5
,,,,,0.0,223.54,5
,,,,,0.0,223.55,5
,,,,,0.0,223.56,5
,,,,,0.0,223.57,5
,,,,,0.0,223.58,5
,,,,,0.0,223.59,5
,,,,,0.0,223.6,5
,,,,,0.0,223.61,5
,,,,,0.0,223.62,5
,,,,,0.0,223.63,5
,,,,,0.0,223.64,5
,,,,,0.0,223.65,5
,,,,,0.0,223.66,5
,,,,,0.0,223.67,5
,,,,,0.0,223.68,5
,,,,,0.0,223.69,5
,,,,,0.0,223.7,5
,,,,,0.0,223.71,5
,,,,,0.0,223.72,5
,,,,,0.0,223.73,5
,,,,,0.0,223.74,5
,,,,,0.0,223.75,5
,,,,,0.0,223.76,5
,,,,,0.0,223.77,5
,,,,,0.0,223.78,5
,,,,,0.0,223.79,5
,,,,,0.0,223.8,5
,,,,,0.0,223.81,5
,,,,,0.0,223.82,5
,,,,,0.0,223.83,5
,,,,,0.0,223.84,5
,,,,,0.0,223.85,5
,,,,,0.0,223.86,5
,,,,,0.0,223.87,5
,,,,,0.0,223.88,5
,,,,,0.0,223.89,5
,,,,,0.0,223.9,5
,,,,,0.0,223.91,5
,,,,,0.0,223.92,5
,,,,,0.0,223.93,5
,,,,,0.0,223.94,5
,,,,,0.0,223.95,5
,,,,,0.0,223.96,5
,,,,,0.0,223.97,5
,,,,,0.0,223.98,5
,,,,,0.0,223.99,5
,,,,,0.0,224.0,5
,,,,,0.0,224.01,5
,,,,,0.0,224.02,5
,,,,,0.0,224.03,5
,,,,,0.0,224.04,5
,,,,,0.0,224.05,5
,,,,,0.0,224.06,5
,,,,,0.0,224.07,5
,,,,,0.0,224.08,5
,,,,,0.0,224.09,5
,,,,,0.0,224.1,5
,,,,,0.0,224.11,5
,,,,,0.0,224.12,5
,,,,,0.0,224.13,5
,,,,,0.0,224.14,5
,,,,,0.0,224.15,5
,,,,,0.0,224.16,5
,,,,,0.0,224.17,5
,,,,,0.0,224.18,5
,,,,,0.0,224.19,5
,,,,,0.0,224.2,5
,,,,,0.0,224.21,5
,,,,,0.0,224.22,5
,,,,,0.0,224.23,5
,,,,,0.0,224.24,5
,,,,,0.0,224.25,5
,,,,,0.0,224.26,5
,,,,,0.0,224.27,5
,,,,,0.0,224.28,5
,,,,,0.0,224.29,5
,,,,,0.0,224.3,5
,,,,,0.0,224.31,5
,,,,,0.0,224.32,5
,,,,,0.0,224.33,5
,,,,,0.0,224.34,5
,,,,,0.0,224.35,5
,,,,,0.0,224.36,5
,,,,,0.0,224.37,5
,,,,,0.0,224.38,5
,,,,,0.0,224.39,5
,,,,,0.0,224.4,5
,,,,,0.0,224.41,5
,,,,,0.0,224.42,5
,,,,,0.0,224.43,5
,,,,,0.0,224.44,5
,,,,,0.0,224.45,5
,,,,,0.0,224.46,5
,,,,,0.0,224.47,5
,,,,,0.0,224.48,5
,,,,,0.0,224.49,5
,,,,,0.0,224.5,5
,,,,,0.0,224.51,5
,,,,,0.0,224.52,5
,,,,,0.0,224.53,5
,,,,,0.0,224.54,5
,,,,,0.0,224.55,5
,,,,,0.0,224.56,5
,,,,,0.0,224.57,5
,,,,,0.0,224.58,5
,,,,,0.0,224.59,5
,,,,,0.0,224.6,5
,,,,,0.0,224.61,5
,,,,,0.0,224.62,5
,,,,,0.0,224.63,5
,,,,,0.0,224.64,5
,,,,,0.0,224.65,5
,,,,,0.0,224.66,5
,,,,,0.0,224.67,5
,,,,,0.0,224.68,5
,,,,,0.0,224.69,5
,,,,,0.0,224.7,5
,,,,,0.0,224.71,5
,,,,,0.0,224.72,5
,,,,,0.0,224.73,5
,,,,,0.0,224.74,5
,,,,,0.0,224.75,5
,,,,,0.0,224.76,5
,,,,,0.0,224.77,5
,,,,,0.0,224.78,5
,,,,,0.0,224.79,5
,,,,,0.0,224.8,5
,,,,,0.0,224.81,5
,,,,,0.0,224.82,5
,,,,,0.0,224.83,5
,,,,,0.0,224.84,5
,,,,,0.0,224.85,5
,,,,,0.0,224.86,5
,,,,,0.0,224.87,5
,,,,,0.0,224.88,5
,,,,,0.0,224.89,5
,,,,,0.0,224.9,5
,,,,,0.0,224.91,5
,,,,,0.0,224.92,5
,,,,,0.0,224.93,5
,,,,,0.0,224.94,5
,,,,,0.0,224.95,5
,,,,,0.0,224.96,5
,,,,,0.0,224.97,5
,,,,,0.0,224.98,5
,,,,,0.0,224.99,5
,,,,,0.0,225.0,5
,,,,,0.0,225.01,5
,,,,,0.0,225.02,5
,,,,,0.0,225.03,5
,,,,,0.0,225.04,5
,,,,,0.0,225.05,5
,,,,,0.0,225.06,5
,,,,,0.0,225.07,5
,,,,,0.0,225.08,5
,,,,,0.0,225.09,5
,,,,,0.0,225.1,5
,,,,,0.0,225.11,5
,,,,,0.0,225.12,5
,,,,,0.0,225.13,5
,,,,,0.0,225.14,5
,,,,,0.0,225.15,5
,,,,,0.0,225.16,5
,,,,,0.0,225.17,5
,,,,,0.0,225.18,5
,,,,,0.0,225.19,5
,,,,,0.0,225.2,5
,,,,,0.0,225.21,5
,,,,,0.0,225.22,5
,,,,,0.0,225.23,5
,,,,,0.0,225.24,5
,,,,,0.0,225.25,5
,,,,,0.0,225.26,5
,,,,,0.0,225.27,5
,,,,,0.0,225.28,5
,,,,,0.0,225.29,5
,,,,,0.0,225.3,5
,,,,,0.0,225.31,5
,,,,,0.0,225.32,5
,,,,,0.0,225.33,5
,,,,,0.0,225.34,5
,,,,,0.0,225.35,5
,,,,,0.0,225.36,5
,,,,,0.0,225.37,5
,,,,,0.0,225.38,5
,,,,,0.0,225.39,5
,,,,,0.0,225.4,5
,,,,,0.0,225.41,5
,,,,,0.0,225.42,5
,,,,,0.0,225.43,5
,,,,,0.0,225.44,5
,,,,,0.0,225.45,5
,,,,,0.0,225.46,5
,,,,,0.0,225.47,5
,,,,,0.0,225.48,5
,,,,,0.0,225.49,5
,,,,,0.0,225.5,5
,,,,,0.0,225.51,5
,,,,,0.0,225.52,5
,,,,,0.0,225.53,5
,,,,,0.0,225.54,5
,,,,,0.0,225.55,5
,,,,,0.0,225.56,5
,,,,,0.0,225.57,5
,,,,,0.0,225.58,5
,,,,,0.0,225.59,5
,,,,,0.0,225.6,5
,,,,,0.0,225.61,5
,,,,,0.0,225.62,5
,,,,,0.0,225.63,5
,,,,,0.0,225.64,5
,,,,,0.0,225.65,5
,,,,,0.0,225.66,5
,,,,,0.0,225.67,5
,,,,,0.0,225.68,5
,,,,,0.0,225.69,5
,,,,,0.0,225.7,5
,,,,,0.0,225.71,5
,,,,,0.0,225.72,5
,,,,,0.0,225.73,5
,,,,,0.0,225.74,5
,,,,,0.0,225.75,5
,,,,,0.0,225.76,5
,,,,,0.0,225.77,5
,,,,,0.0,225.78,5
,,,,,0.0,225.79,5
,,,,,0.0,225.8,5
,,,,,0.0,225.81,5
,,,,,0.0,225.82,5
,,,,,0.0,225.83,5
,,,,,0.0,225.84,5
,,,,,0.0,225.85,5
,,,,,0.0,225.86,5
,,,,,0.0,225.87,5
,,,,,0.0,225.88,5
,,,,,0.0,225.89,5
,,,,,0.0,225.9,5
,,,,,0.0,225.91,5
,,,,,0.0,225.92,5
,,,,,0.0,225.93,5
,,,,,0.0,225.94,5
,,,,,0.0,225.95,5
,,,,,0.0,225.96,5
,,,,,0.0,225.97,5
,,,,,0.0,225.98,5
,,,,,0.0,225.99,5
,,,,,0.0,226.0,5
,,,,,0.0,226.01,5
,,,,,0.0,226.02,5
,,,,,0.0,226.03,5
,,,,,0.0,226.04,5
,,,,,0.0,226.05,5
,,,,,0.0,226.06,5
,,,,,0.0,226.07,5
,,,,,0.0,226.08,5
,,,,,0.0,226.09,5
,,,,,0.0,226.1,5
,,,,,0.0,226.11,5
,,,,,0.0,226.12,5
,,,,,0.0,226.13,5
,,,,,0.0,226.14,5
,,,,,0.0,226.15,5
,,,,,0.0,226.16,5
,,,,,0.0,226.17,5
,,,,,0.0,226.18,5
,,,,,0.0,226.19,5
,,,,,0.0,226.2,5
,,,,,0.0,226.21,5
,,,,,0.0,226.22,5
,,,,,0.0,226.23,5
,,,,,0.0,226.24,5
,,,,,0.0,226.25,5
,,,,,0.0,226.26,5
,,,,,0.0,226.27,5
,,,,,0.0,226.28,5
,,,,,0.0,226.29,5
,,,,,0.0,226.3,5
,,,,,0.0,226.31,5
,,,,,0.0,226.32,5
,,,,,0.0,226.33,5
,,,,,0.0,226.34,5
,,,,,0.0,226.35,5
,,,,,0.0,226.36,5
,,,,,0.0,226.37,5
,,,,,0.0,226.38,5
,,,,,0.0,226.39,5
,,,,,0.0,226.4,5
,,,,,0.0,226.41,5
,,,,,0.0,226.42,5
,,,,,0.0,226.43,5
,,,,,0.0,226.44,5
,,,,,0.0,226.45,5
,,,,,0.0,226.46,5
,,,,,0.0,226.47,5
,,,,,0.0,226.48,5
,,,,,0.0,226.49,5
,,,,,0.0,226.5,5
,,,,,0.0,226.51,5
,,,,,0.0,226.52,5
,,,,,0.0,226.53,5
,,,,,0.0,226.54,5
,,,,,0.0,226.55,5
,,,,,0.0,226.56,5
,,,,,0.0,226.57,5
,,,,,0.0,226.58,5
,,,,,0.0,226.59,5
,,,,,0.0,226.6,5
,,,,,0.0,226.61,5
,,,,,0.0,226.62,5
,,,,,0.0,226.63,5
,,,,,0.0,226.64,5
,,,,,0.0,226.65,5
,,,,,0.0,226.66,5
,,,,,0.0,226.67,5
,,,,,0.0,226.68,5
,,,,,0.0,226.69,5
,,,,,0.0,226.7,5
,,,,,0.0,226.71,5
,,,,,0.0,226.72,5
,,,,,0.0,226.73,5
,,,,,0.0,226.74,5
,,,,,0.0,226.75,5
,,,,,0.0,226.76,5
,,,,,0.0,226.77,5
,,,,,0.0,226.78,5
,,,,,0.0,226.79,5
,,,,,0.0,226.8,5
,,,,,0.0,226.81,5
,,,,,0.0,226.82,5
,,,,,0.0,226.83,5
,,,,,0.0,226.84,5
,,,,,0.0,226.85,5
,,,,,0.0,226.86,5
,,,,,0.0,226.87,5
,,,,,0.0,226.88,5
,,,,,0.0,226.89,5
,,,,,0.0,226.9,5
,,,,,0.0,226.91,5
,,,,,0.0,226.92,5
,,,,,0.0,226.93,5
,,,,,0.0,226.94,5
,,,,,0.0,226.95,5
,,,,,0.0,226.96,5
,,,,,0.0,226.97,5
,,,,,0.0,226.98,5
,,,,,0.0,226.99,5
,,,,,0.0,227.0,5
,,,,,0.0,227.01,5
,,,,,0.0,227.02,5
,,,,,0.0,227.03,5
,,,,,0.0,227.04,5
,,,,,0.0,227.05,5
,,,,,0.0,227.06,5
,,,,,0.0,227.07,5
,,,,,0.0,227.08,5
,,,,,0.0,227.09,5
,,,,,0.0,227.1,5
,,,,,0.0,227.11,5
,,,,,0.0,227.12,5
,,,,,0.0,227.13,5
,,,,,0.0,227.14,5
,,,,,0.0,227.15,5
,,,,,0.0,227.16,5
,,,,,0.0,227.17,5
,,,,,0.0,227.18,5
,,,,,0.0,227.19,5
,,,,,0.0,227.2,5
,,,,,0.0,227.21,5
,,,,,0.0,227.22,5
,,,,,0.0,227.23,5
,,,,,0.0,227.24,5
,,,,,0.0,227.25,5
,,,,,0.0,227.26,5
,,,,,0.0,227.27,5
,,,,,0.0,227.28,5
,,,,,0.0,227.29,5
,,,,,0.0,227.3,5
,,,,,0.0,227.31,5
,,,,,0.0,227.32,5
,,,,,0.0,227.33,5
,,,,,0.0,227.34,5
,,,,,0.0,227.35,5
,,,,,0.0,227.36,5
,,,,,0.0,227.37,5
,,,,,0.0,227.38,5
,,,,,0.0,227.39,5
,,,,,0.0,227.4,5
,,,,,0.0,227.41,5
,,,,,0.0,227.42,5
,,,,,0.0,227.43,5
,,,,,0.0,227.44,5
,,,,,0.0,227.45,5
,,,,,0.0,227.46,5
,,,,,0.0,227.47,5
,,,,,0.0,227.48,5
,,,,,0.0,227.49,5
,,,,,0.0,227.5,5
,,,,,0.0,227.51,5
,,,,,0.0,227.52,5
,,,,,0.0,227.53,5
,,,,,0.0,227.54,5
,,,,,0.0,227.55,5
,,,,,0.0,227.56,5
,,,,,0.0,227.57,5
,,,,,0.0,227.58,5
,,,,,0.0,227.59,5
,,,,,0.0,227.6,5
,,,,,0.0,227.61,5
,,,,,0.0,227.62,5
,,,,,0.0,227.63,5
,,,,,0.0,227.64,5
,,,,,0.0,227.65,5
,,,,,0.0,227.66,5
,,,,,0.0,227.67,5
,,,,,0.0,227.68,5
,,,,,0.0,227.69,5
,,,,,0.0,227.7,5
,,,,,0.0,227.71,5
,,,,,0.0,227.72,5
,,,,,0.0,227.73,5
,,,,,0.0,227.74,5
,,,,,0.0,227.75,5
,,,,,0.0,227.76,5
,,,,,0.0,227.77,5
,,,,,0.0,227.78,5
,,,,,0.0,227.79,5
,,,,,0.0,227.8,5
,,,,,0.0,227.81,5
,,,,,0.0,227.82,5
,,,,,0.0,227.83,5
,,,,,0.0,227.84,5
,,,,,0.0,227.85,5
,,,,,0.0,227.86,5
,,,,,0.0,227.87,5
,,,,,0.0,227.88,5
,,,,,0.0,227.89,5
,,,,,0.0,227.9,5
,,,,,0.0,227.91,5
,,,,,0.0,227.92,5
,,,,,0.0,227.93,5
,,,,,0.0,227.94,5
,,,,,0.0,227.95,5
,,,,,0.0,227.96,5
,,,,,0.0,227.97,5
,,,,,0.0,227.98,5
,,,,,0.0,227.99,5
,,,,,0.0,228.0,5
,,,,,0.0,228.01,5
,,,,,0.0,228.02,5
,,,,,0.0,228.03,5
,,,,,0.0,228.04,5
,,,,,0.0,228.05,5
,,,,,0.0,228.06,5
,,,,,0.0,228.07,5
,,,,,0.0,228.08,5
,,,,,0.0,228.09,5
,,,,,0.0,228.1,5
,,,,,0.0,228.11,5
,,,,,0.0,228.12,5
,,,,,0.0,228.13,5
,,,,,0.0,228.14,5
,,,,,0.0,228.15,5
,,,,,0.0,228.16,5
,,,,,0.0,228.17,5
,,,,,0.0,228.18,5
,,,,,0.0,228.19,5
,,,,,0.0,228.2,5
,,,,,0.0,228.21,5
,,,,,0.0,228.22,5
,,,,,0.0,228.23,5
,,,,,0.0,228.24,5
,,,,,0.0,228.25,5
,,,,,0.0,228.26,5
,,,,,0.0,228.27,5
,,,,,0.0,228.28,5
,,,,,0.0,228.29,5
,,,,,0.0,228.3,5
,,,,,0.0,228.31,5
,,,,,0.0,228.32,5
,,,,,0.0,228.33,5
,,,,,0.0,228.34,5
,,,,,0.0,228.35,5
,,,,,0.0,228.36,5
,,,,,0.0,228.37,5
,,,,,0.0,228.38,5
,,,,,0.0,228.39,5
,,,,,0.0,228.4,5
,,,,,0.0,228.41,5
,,,,,0.0,228.42,5
,,,,,0.0,228.43,5
,,,,,0.0,228.44,5
,,,,,0.0,228.45,5
,,,,,0.0,228.46,5
,,,,,0.0,228.47,5
,,,,,0.0,228.48,5
,,,,,0.0,228.49,5
,,,,,0.0,228.5,5
,,,,,0.0,228.51,5
,,,,,0.0,228.52,5
,,,,,0.0,228.53,5
,,,,,0.0,228.54,5
,,,,,0.0,228.55,5
,,,,,0.0,228.56,5
,,,,,0.0,228.57,5
,,,,,0.0,228.58,5
,,,,,0.0,228.59,5
,,,,,0.0,228.6,5
,,,,,0.0,228.61,5
,,,,,0.0,228.62,5
,,,,,0.0,228.63,5
,,,,,0.0,228.64,5
,,,,,0.0,228.65,5
,,,,,0.0,228.66,5
,,,,,0.0,228.67,5
,,,,,0.0,228.68,5
,,,,,0.0,228.69,5
,,,,,0.0,228.7,5
,,,,,0.0,228.71,5
,,,,,0.0,228.72,5
,,,,,0.0,228.73,5
,,,,,0.0,228.74,5
,,,,,0.0,228.75,5
,,,,,0.0,228.76,5
,,,,,0.0,228.77,5
,,,,,0.0,228.78,5
,,,,,0.0,228.79,5
,,,,,0.0,228.8,5
,,,,,0.0,228.81,5
,,,,,0.0,228.82,5
,,,,,0.0,228.83,5
,,,,,0.0,228.84,5
,,,,,0.0,228.85,5
,,,,,0.0,228.86,5
,,,,,0.0,228.87,5
,,,,,0.0,228.88,5
,,,,,0.0,228.89,5
,,,,,0.0,228.9,5
,,,,,0.0,228.91,5
,,,,,0.0,228.92,5
,,,,,0.0,228.93,5
,,,,,0.0,228.94,5
,,,,,0.0,228.95,5
,,,,,0.0,228.96,5
,,,,,0.0,228.97,5
,,,,,0.0,228.98,5
,,,,,0.0,228.99,5
,,,,,0.0,229.0,5
,,,,,0.0,229.01,5
,,,,,0.0,229.02,5
,,,,,0.0,229.03,5
,,,,,0.0,229.04,5
,,,,,0.0,229.05,5
,,,,,0.0,229.06,5
,,,,,0.0,229.07,5
,,,,,0.0,229.08,5
,,,,,0.0,229.09,5
,,,,,0.0,229.1,5
,,,,,0.0,229.11,5
,,,,,0.0,229.12,5
,,,,,0.0,229.13,5
,,,,,0.0,229.14,5
,,,,,0.0,229.15,5
,,,,,0.0,229.16,5
,,,,,0.0,229.17,5
,,,,,0.0,229.18,5
,,,,,0.0,229.19,5
,,,,,0.0,229.2,5
,,,,,0.0,229.21,5
,,,,,0.0,229.22,5
,,,,,0.0,229.23,5
,,,,,0.0,229.24,5
,,,,,0.0,229.25,5
,,,,,0.0,229.26,5
,,,,,0.0,229.27,5
,,,,,0.0,229.28,5
,,,,,0.0,229.29,5
,,,,,0.0,229.3,5
,,,,,0.0,229.31,5
,,,,,0.0,229.32,5
,,,,,0.0,229.33,5
,,,,,0.0,229.34,5
,,,,,0.0,229.35,5
,,,,,0.0,229.36,5
,,,,,0.0,229.37,5
,,,,,0.0,229.38,5
,,,,,0.0,229.39,5
,,,,,0.0,229.4,5
,,,,,0.0,229.41,5
,,,,,0.0,229.42,5
,,,,,0.0,229.43,5
,,,,,0.0,229.44,5
,,,,,0.0,229.45,5
,,,,,0.0,229.46,5
,,,,,0.0,229.47,5
,,,,,0.0,229.48,5
,,,,,0.0,229.49,5
,,,,,0.0,229.5,5
,,,,,0.0,229.51,5
,,,,,0.0,229.52,5
,,,,,0.0,229.53,5
,,,,,0.0,229.54,5
,,,,,0.0,229.55,5
,,,,,0.0,229.56,5
,,,,,0.0,229.57,5
,,,,,0.0,229.58,5
,,,,,0.0,229.59,5
,,,,,0.0,229.6,5
,,,,,0.0,229.61,5
,,,,,0.0,229.62,5
,,,,,0.0,229.63,5
,,,,,0.0,229.64,5
,,,,,0.0,229.65,5
,,,,,0.0,229.66,5
,,,,,0.0,229.67,5
,,,,,0.0,229.68,5
,,,,,0.0,229.69,5
,,,,,0.0,229.7,5
,,,,,0.0,229.71,5
,,,,,0.0,229.72,5
,,,,,0.0,229.73,5
,,,,,0.0,229.74,5
,,,,,0.0,229.75,5
,,,,,0.0,229.76,5
,,,,,0.0,229.77,5
,,,,,0.0,229.78,5
,,,,,0.0,229.79,5
,,,,,0.0,229.8,5
,,,,,0.0,229.81,5
,,,,,0.0,229.82,5
,,,,,0.0,229.83,5
,,,,,0.0,229.84,5
,,,,,0.0,229.85,5
,,,,,0.0,229.86,5
,,,,,0.0,229.87,5
,,,,,0.0,229.88,5
,,,,,0.0,229.89,5
,,,,,0.0,229.9,5
,,,,,0.0,229.91,5
,,,,,0.0,229.92,5
,,,,,0.0,229.93,5
,,,,,0.0,252.0,6
,,,,,0.0,252.01,6
,,,,,0.0,252.02,6
,,,,,0.0,252.03,6
,,,,,0.0,252.04,6
,,,,,0.0,252.05,6
,,,,,0.0,252.06,6
,,,,,0.0,252.07,6
,,,,,0.0,252.08,6
,,,,,0.0,252.09,6
,,,,,0.0,252.1,6
,,,,,0.0,252.11,6
,,,,,0.0,252.12,6
,,,,,0.0,252.13,6
,,,,,0.0,252.14,6
,,,,,0.0,252.15,6
,,,,,0.0,252.16,6
,,,,,0.0,252.17,6
,,,,,0.0,252.18,6
,,,,,0.0,252.19,6
,,,,,0.0,252.2,6
,,,,,0.0,252.21,6
,,,,,0.0,252.22,6
,,,,,0.0,252.23,6
,,,,,0.0,252.24,6
,,,,,0.0,252.25,6
,,,,,0.0,252.26,6
,,,,,0.0,252.27,6
,,,,,0.0,252.28,6
,,,,,0.0,252.29,6
,,,,,0.0,252.3,6
,,,,,0.0,252.31,6
,,,,,0.0,252.32,6
,,,,,0.0,252.33,6
,,,,,0.0,252.34,6
,,,,,0.0,252.35,6
0.0,2.121454e-09,0.0,0.0,-100.0,1.0,252.36,6
0.0,4.376564e-08,0.0,0.0,-100.0,1.0,252.37,6
0.0,1.126054e-06,0.0,0.0,-100.0,1.0,252.38,6
0.0,1.32485e-06,0.0,0.0,-100.0,1.0,252.39,6
0.0,1.32839e-06,0.0,0.0,-100.0,1.0,252.4,6
0.0,3.388804e-07,0.0,0.0,-100.0,1.0,252.41,6
0.0,2.743952e-07,0.0,0.0,-100.0,1.0,252.42,6
0.0,4.047824e-07,0.0,0.0,-100.0,1.0,252.43,6
0.0,5.037927e-07,0.0,0.0,-100.0,1.0,252.44,6
0.0,3.927264e-07,0.0,0.0,-100.0,1.0,252.45,6
0.0,3.144521e-07,0.0,0.0,-100.0,1.0,252.46,6
0.0,2.860627e-07,0.0,0.0,-100.0,1.0,252.47,6
