time,pitch_standardized,jitter_standardized,shimmer_standardized,logHNR_standardized,intensity_standardized,vad,task
4.62,0.5047910695694193,1.0344279740315907,-0.192403232272481,0.5800718511337171,0.20798247246838622,1.0,1
4.63,0.5113773961309573,0.5816947397910608,-0.39744488621407414,0.6261567089720981,0.06712360437004028,1.0,1
4.64,0.5175234735227853,-0.31367614118413994,-0.1503167533015384,0.6442648879360807,-0.41512817863620616,1.0,1
4.65,0.5229109294639828,-0.3153022619781277,0.5086856182423581,0.5326619058155724,-0.005809105246756814,1.0,1
4.66,0.5289040389239621,-0.526454852781413,-0.6224223152998061,0.6313074195807087,0.5640044954888273,1.0,1
4.67,0.5355127510365021,-0.526454852781413,-0.6224223152998061,0.677725371689293,1.3752862223243856,1.0,1
4.68,0.5451136651330035,-0.7568512391739081,-0.43418187472077785,0.5859857424744837,0.963813060238743,1.0,1
4.69,0.5581507613083438,0.5327254537523803,-0.3324059962189911,0.644757948451549,0.5149742133439029,1.0,1
4.7,0.5730744619764808,-0.15750116942647477,-0.5395265468286189,0.646519399549725,-0.5127101016571499,1.0,1
4.71,0.5872246174933194,-0.7549414054908529,-0.6153294423147291,0.6463764423735769,-0.42343497958930704,1.0,1
4.72,0.6010899790557414,-0.7549414054908529,-0.6153294423147291,0.6129027968406908,-0.30139170681747013,1.0,1
4.73,0.6162748444855709,0.08686907804411538,-0.49403108037992055,0.6702786392388366,-0.022842279461197375,1.0,1
4.74,0.6320616325090151,0.015455681865237032,-0.550781779039145,0.6299653230318283,1.3362753350196503,1.0,1
4.75,0.64914802613231,-0.48412631898134245,-0.7895988911689225,0.6219969791284574,1.1628429799055544,1.0,1
4.76,0.6681471407245708,0.04421510990160294,-0.42453163134953853,0.6396068328651023,2.065975925646817,1.0,1
4.77,0.6873924963778562,0.207748143968068,-0.7435554865057367,0.638193662705984,1.172230072984658,1.0,1
4.78,0.7071738616134718,-0.38604914246749844,-0.18381353479308365,0.6178255049275695,1.6196459871844064,1.0,1
4.79,0.7298355010780382,-0.09096671947301596,-0.039668721956642186,0.6081473446001272,0.7488832378605863,1.0,1
4.8,0.7555739101636851,-0.06436272470795704,-0.0456023313725934,0.6700897170782897,0.62502516769068,1.0,1
4.81,0.7811755186598746,1.2173379550258685,0.45502083102614166,0.624840733493647,0.7413565125632968,1.0,1
4.82,0.8000639491388467,1.2173379550258685,0.45502083102614166,0.5404710934293505,0.7072335310071787,1.0,1
4.83,0.8087520302111473,0.13868436739400253,2.508401262427513,0.5182046020441536,0.27984798256386456,1.0,1
4.84,0.8110328691299276,0.13868436739400253,2.508401262427513,0.3928324747402425,-0.3895876531829656,1.0,1
4.85,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.6905559636608474,1.0,1
4.86,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.6916852769346195,1.0,1
4.87,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.6975372683008301,1.0,1
4.88,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.6968545173846268,1.0,1
4.89,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.7000260719730907,1.0,1
4.9,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.6987476958427365,1.0,1
4.91,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.7006829959504268,1.0,1
4.92,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.7000324853195247,1.0,1
4.93,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.7005102324345752,1.0,1
4.94,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.6993419478557916,1.0,1
4.95,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.6993014917073187,1.0,1
4.96,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.698443707890452,1.0,1
4.97,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.6995276486919458,1.0,1
4.98,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.7000400364031563,1.0,1
4.99,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.7016518041415746,1.0,1
5.0,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.6976630161717691,1.0,1
5.01,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.6936422803181669,1.0,1
5.02,,,,,,0.0,1
5.03,,,,,,0.0,1
5.04,,,,,,0.0,1
5.05,,,,,,0.0,1
5.06,,,,,,0.0,1
5.07,,,,,,0.0,1
5.08,,,,,,0.0,1
5.09,,,,,,0.0,1
5.1,,,,,,0.0,1
5.11,,,,,,0.0,1
5.12,,,,,,0.0,1
5.13,,,,,,0.0,1
5.14,,,,,,0.0,1
5.15,,,,,,0.0,1
5.16,,,,,,0.0,1
5.17,,,,,,0.0,1
5.18,,,,,,0.0,1
5.19,,,,,,0.0,1
5.2,,,,,,0.0,1
5.21,,,,,,0.0,1
5.22,,,,,,0.0,1
5.23,,,,,,0.0,1
5.24,,,,,,0.0,1
5.25,,,,,,0.0,1
5.26,,,,,,0.0,1
5.27,,,,,,0.0,1
5.28,,,,,,0.0,1
5.29,,,,,,0.0,1
5.3,,,,,,0.0,1
5.31,,,,,,0.0,1
5.32,,,,,,0.0,1
5.33,,,,,,0.0,1
5.34,,,,,,0.0,1
5.35,,,,,,0.0,1
5.36,,,,,,0.0,1
5.37,,,,,,0.0,1
5.38,,,,,,0.0,1
5.39,,,,,,0.0,1
5.4,,,,,,0.0,1
5.41,,,,,,0.0,1
5.42,,,,,,0.0,1
5.43,,,,,,0.0,1
5.44,,,,,,0.0,1
5.45,,,,,,0.0,1
5.46,,,,,,0.0,1
5.47,,,,,,0.0,1
5.48,,,,,,0.0,1
5.49,,,,,,0.0,1
5.5,,,,,,0.0,1
5.51,,,,,,0.0,1
5.52,,,,,,0.0,1
5.53,,,,,,0.0,1
5.54,,,,,,0.0,1
5.55,,,,,,0.0,1
5.56,,,,,,0.0,1
5.57,,,,,,0.0,1
5.58,,,,,,0.0,1
5.59,,,,,,0.0,1
5.6,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.6093427093454589,1.0,1
5.61,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.5940342574387243,1.0,1
5.62,0.41748368973565014,-0.7946216253739593,-0.7895988911689225,0.6071792450828977,-0.4546762687052155,1.0,1
5.63,0.3982806179009249,-0.7946216253739593,-0.7895988911689225,0.6076374775044601,-0.40660732882048417,1.0,1
5.64,0.366238188924712,-0.7946216253739593,1.488831866103799,0.6259949203265707,-0.30173911756035876,1.0,1
5.65,0.34096987641011106,0.147211050764574,-0.31515386191903966,0.6738965087377573,-0.41723578351111873,1.0,1
5.66,0.3265175159547425,-0.3116838337744731,-0.456743823480701,0.6285640997188753,-0.418160994242107,1.0,1
5.67,0.31938025611020615,-0.3116838337744731,-0.456743823480701,0.7418586742608301,-0.40162513601953154,1.0,1
5.68,0.3166840408561626,-0.4272187470071692,-0.32784734928425363,0.7464241918962565,-0.35780601501793674,1.0,1
5.69,0.3138821160557198,-0.6309506874831585,0.16683826758699563,0.6799774534359208,-0.3348462550832976,1.0,1
5.7,0.30835164131645254,-0.7427412841861911,-0.7848574464911914,0.7623764713496886,-0.24324633299307455,1.0,1
5.71,0.2997021131375449,-0.020368719064956034,-0.6110785993019854,0.6743033089741334,-0.24716599495344835,1.0,1
5.72,0.28925179174468174,-0.020368719064956034,-0.6110785993019854,0.7839405286781465,-0.3545366190901915,1.0,1
5.73,0.2778165061077217,-0.27773847462345935,-0.3641817523032138,0.6979177690868343,-0.46015354465072283,1.0,1
5.74,0.2686384301968173,0.2323174442885459,-0.3197872949729317,0.7096074543262528,-0.5034947348348293,1.0,1
5.75,0.26489382497083735,-0.490209033644592,-0.5906712779960197,0.6639281817907395,-0.4959519736341286,1.0,1
5.76,0.26476572987343583,-0.5936632916206178,-0.5001986522654795,0.6385443735120584,-0.334708021536171,1.0,1
5.77,0.2653726270339401,-0.3692203219195797,-0.5488085276046951,0.6469972733963391,-0.30702497759552777,1.0,1
5.78,0.26289156179786227,-0.3692203219195797,-0.5488085276046951,0.7445386150913117,-0.32424053483800547,1.0,1
5.79,0.2577727324686913,-0.37226296370680795,-0.5565680204392465,0.6592494728501194,-0.6082740280254704,1.0,1
5.8,0.2503991806969091,-0.0896263316664537,-0.571544924827825,0.8041027552268972,-0.49362463628525927,1.0,1
5.81,0.2427880933561592,-0.42501123489957626,-0.7050717776556137,0.700608239341055,-0.3586260789392164,1.0,1
5.82,0.23415348887791954,-0.14011244300413608,-0.6396266809501754,0.6928047214169825,-0.3483177333584477,1.0,1
5.83,0.22422674065016354,-0.7833433345021669,-0.537026801115321,0.7336730597483844,-0.46451723874669054,1.0,1
5.84,0.21649253277890168,0.00873214062454931,0.351623746905546,0.6406587627944074,-0.6123025514415329,1.0,1
5.85,0.2141159334475008,0.00873214062454931,0.351623746905546,0.7646356402084482,-0.5017595079954582,1.0,1
5.86,0.2166280897266372,-0.17745950766789242,-0.22116455669916135,0.6950416164947556,-0.03944248428353661,1.0,1
5.87,0.21881192459107462,0.016288125864974225,-0.08346363077799701,0.7210436234402643,-0.05426341427865381,1.0,1
5.88,0.21785556410659154,-0.712973313286853,-0.23780801071142554,0.7397625089811063,-0.17519990523594187,1.0,1
5.89,0.2138982961460903,-0.6294265057566094,-0.5440836193187425,0.6787556353043661,-0.6706948477305426,1.0,1
5.9,0.2091388792746769,-0.7643374901519339,0.0013888574591954567,0.7508394627544849,-0.6624820293505981,1.0,1
5.91,0.20473265665240947,-0.3918904962459876,-0.3132549242703601,0.6828487462939661,-0.252510416483986,1.0,1
5.92,0.20079155603429888,-0.5728746112159049,-0.530924568681234,0.7077064883635358,-0.19551252319102458,1.0,1
5.93,0.19678578604662633,-0.2115007339144012,-0.5474242759002601,0.7459351811591495,-0.05045975888536203,1.0,1
5.94,0.19277628513378697,-0.46909363444183394,-0.3407790501195324,0.6680739398990343,-0.4375674821613995,1.0,1
5.95,0.18972438834715305,-0.46909363444183394,-0.3407790501195324,0.8025130147312334,-0.5102575218727783,1.0,1
5.96,0.1876624303715052,-0.7109090296559156,-0.5640508833551569,0.6818502734390279,-0.6762981780560288,1.0,1
5.97,0.18547486458190096,-0.38276654101980456,-0.6952263976189424,0.701193229825321,-0.6881494008296822,1.0,1
5.98,0.18319651294656536,-0.6848528084982584,-0.6437286917135785,0.6488148139248169,-0.4890242603743877,1.0,1
5.99,0.17969814878160936,-0.7678336031515312,-0.3764605309571582,0.7180668338559115,-0.40534049245100234,1.0,1
6.0,0.17371747573885352,-0.7678336031515312,-0.3764605309571582,0.604631327026989,-0.41362029625025915,1.0,1
6.01,0.16376461103492848,-0.36855999497070707,0.6025692782286518,0.5808654052035815,-0.6077069355551548,1.0,1
6.02,0.15011688677391716,-0.36855999497070707,0.6025692782286518,0.6465416733307113,-0.6456143598683891,1.0,1
6.03,0.1450328794129716,0.27466559522874207,0.30950357481986834,0.5267761604344157,-0.6403800177102549,1.0,1
6.04,0.15318619454466376,2.4444367773624327,-0.19621527757136425,0.47150296296137156,-0.5860781150064183,1.0,1
6.05,0.16858620999245905,2.4444367773624327,-0.19621527757136425,0.6940627850648692,-0.6316620683728591,1.0,1
6.06,0.1805077595428558,4.531548687434137,-0.3994019208690022,0.7711655028379436,-0.6267863722393072,1.0,1
6.07,0.18602331058145483,-0.41948445597524503,-0.6508819131607017,0.7260422648714141,-0.6336005858105375,1.0,1
6.08,0.18988606177105757,-0.41948445597524503,-0.6508819131607017,0.8649612045267017,-0.6204446494575728,1.0,1
6.09,0.19097300463638694,-0.3434604480233803,-0.5004452102919974,0.7145868593101874,-0.4966765325863582,1.0,1
6.1,0.18940352878278804,-0.25465283729367594,0.43981500239071947,0.6511470812829949,-0.5124472346328782,1.0,1
6.11,0.18599843774700817,-0.25465283729367594,0.43981500239071947,0.6952742762616029,-0.4890821114183393,1.0,1
6.12,0.18010855054998332,-0.6749016054790977,0.06899393473027798,0.6876224225371549,-0.6256830817860075,1.0,1
6.13,0.17143290589490634,-0.6749016054790977,0.06899393473027798,0.7470808634575147,-0.6426842755373793,1.0,1
6.14,0.15860598517064223,0.1860966597038999,-0.6115610091316475,0.6545827107556644,-0.6623896199198649,1.0,1
6.15,0.1429261503353196,0.1860966597038999,-0.6115610091316475,0.7095491375178524,-0.6597785688722895,1.0,1
6.16,0.12567932692984254,1.0916703218435035,-0.6739730012664239,0.694796807392825,-0.6062242944931214,1.0,1
6.17,0.11081905198954477,1.1550617089352813,0.1637619602561317,0.7566547419921579,-0.6219336541344408,1.0,1
6.18,0.10051299303647375,1.1550617089352813,0.1637619602561317,0.6766608874470686,-0.5550204268352616,1.0,1
6.19,0.09413435464256745,1.1550617089352813,0.1637619602561317,0.7466831752224512,-0.6259162519410505,1.0,1
6.2,0.09035741473180652,0.04629779627827728,-0.28462301919093247,0.6313375904294991,-0.5857179161380245,1.0,1
6.21,0.09103146854531748,-0.4683182903321055,-0.44114926447013675,0.7506835462875812,-0.65587513565214,1.0,1
6.22,0.09742129971472491,0.1305819046786486,-0.0638847822278022,0.6818812542434907,-0.6403361828578291,1.0,1
6.23,0.10942741690224109,0.1305819046786486,-0.0638847822278022,0.6743922016091604,-0.6826517552271203,1.0,1
6.24,0.12497045114810583,0.21483016509081404,-0.5457896875022341,0.5806013596544355,-0.6655419639020146,1.0,1
6.25,0.14112038255447482,-0.4771740278745465,-0.5790342429666518,0.7401097774755737,-0.681769628299917,1.0,1
6.26,0.1546375244346402,1.071027952608895,0.7548166553809871,0.5546981673009387,-0.6381473124901234,1.0,1
6.27,0.16310921184725258,1.071027952608895,0.7548166553809871,0.6073813290231183,-0.650487234494885,1.0,1
6.28,0.1668227260301743,1.071027952608895,0.7548166553809871,0.5605160788945464,-0.6298021471605072,1.0,1
6.29,0.16458665821339843,1.071027952608895,0.7548166553809871,0.6203673483159363,-0.6689524554811661,1.0,1
6.3,0.1633678893255004,0.5062691713817199,0.3853596865339244,0.5388714309767019,-0.6741398672485578,1.0,1
6.31,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.6945180446454661,1.0,1
6.32,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.6976897738019926,1.0,1
6.33,,,,,,0.0,1
6.34,,,,,,0.0,1
6.35,,,,,,0.0,1
6.36,,,,,,0.0,1
6.37,,,,,,0.0,1
6.38,,,,,,0.0,1
6.39,,,,,,0.0,1
6.4,,,,,,0.0,1
6.41,,,,,,0.0,1
6.42,,,,,,0.0,1
6.43,,,,,,0.0,1
6.44,,,,,,0.0,1
6.45,,,,,,0.0,1
6.46,,,,,,0.0,1
6.47,,,,,,0.0,1
6.48,,,,,,0.0,1
6.49,,,,,,0.0,1
6.5,,,,,,0.0,1
6.51,,,,,,0.0,1
6.52,,,,,,0.0,1
6.53,,,,,,0.0,1
6.54,,,,,,0.0,1
6.55,,,,,,0.0,1
6.56,,,,,,0.0,1
6.57,,,,,,0.0,1
6.58,,,,,,0.0,1
6.59,,,,,,0.0,1
6.6,,,,,,0.0,1
6.61,,,,,,0.0,1
6.62,,,,,,0.0,1
6.63,,,,,,0.0,1
6.64,,,,,,0.0,1
6.65,,,,,,0.0,1
6.66,,,,,,0.0,1
6.67,,,,,,0.0,1
6.68,,,,,,0.0,1
6.69,,,,,,0.0,1
6.7,,,,,,0.0,1
6.71,,,,,,0.0,1
6.72,,,,,,0.0,1
6.73,,,,,,0.0,1
6.74,,,,,,0.0,1
6.75,,,,,,0.0,1
6.76,,,,,,0.0,1
6.77,,,,,,0.0,1
6.78,,,,,,0.0,1
6.79,,,,,,0.0,1
6.8,,,,,,0.0,1
6.81,,,,,,0.0,1
6.82,,,,,,0.0,1
6.83,,,,,,0.0,1
6.84,,,,,,0.0,1
6.85,,,,,,0.0,1
6.86,,,,,,0.0,1
6.87,,,,,,0.0,1
6.88,,,,,,0.0,1
6.89,,,,,,0.0,1
6.9,,,,,,0.0,1
6.91,,,,,,0.0,1
6.92,,,,,,0.0,1
6.93,,,,,,0.0,1
6.94,,,,,,0.0,1
6.95,,,,,,0.0,1
6.96,,,,,,0.0,1
6.97,,,,,,0.0,1
6.98,,,,,,0.0,1
6.99,,,,,,0.0,1
7.0,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.700368717616833,1.0,1
7.01,0.48652321630989726,-0.7946216253739593,-0.7895988911689225,0.5007340606831318,-0.6931518232272671,1.0,1
7.02,0.5034417183006754,-0.7946216253739593,-0.7895988911689225,0.5269814841973252,-0.6295367732576644,1.0,1
7.03,0.5257887164094883,-0.7946216253739593,0.6557390600582959,0.5425459973726785,-0.3201769557191695,1.0,1
7.04,0.5303006485781554,1.9893413124984378,2.371786703289857,0.4801559218966924,-0.16519137015312615,1.0,1
7.05,0.5200368734436437,1.2114633221703803,-0.6406791184522564,0.649279121013921,-0.22071527974203506,1.0,1
7.06,0.5098228439780265,-0.17361910218222062,-0.6221637914942235,0.699749483839576,0.04761694280095773,1.0,1
7.07,0.5041058229804076,-0.5169029403018934,-0.15515612371091278,0.7179787511765567,-0.1142757529337349,1.0,1
7.08,0.5017230054403947,-0.3702046819865995,0.02243619050066261,0.681119288444843,0.11018558714728525,1.0,1
7.09,0.49941853732889013,-0.3702046819865995,0.02243619050066261,0.800839241334576,0.6877184455141524,1.0,1
7.1,0.4967521694761828,-0.6840736110217196,-0.26875781315125946,0.7183855514129327,0.7054969847580332,1.0,1
7.11,0.49335827121590403,-0.5067483846069658,-0.5440568537603083,0.703175596333097,0.7733877221617944,1.0,1
7.12,0.49163209650528944,-0.5067483846069658,-0.5440568537603083,0.6240032393285642,-0.335985514676907,1.0,1
7.13,0.4910102756441173,-0.5999278151361033,0.8037453557544932,0.5601852120024415,-0.1303358116930729,1.0,1
7.14,0.4885267231245947,-0.20616603948713377,-0.5724965191523934,0.716257797861992,-0.08248893862266822,1.0,1
7.15,0.4810885019832505,-0.25569780031144096,-0.5963055854908914,0.7165262981673354,-0.07524324760731231,1.0,1
7.16,0.46795315811184524,-0.6980278199290816,-0.7668430967881509,0.7392570966416364,-0.14909710823271502,1.0,1
7.17,0.45310407594704893,-0.15199178903713587,-0.3172223672526233,0.7627356866903214,-0.4849762096936649,1.0,1
7.18,0.43799507266228244,0.33326094186586946,-0.7552681735987966,0.7841140616809212,-0.2274106753884333,1.0,1
7.19,0.4245985640291846,-0.13334231105564995,-0.6711544462632817,0.8031628016692777,0.7843337486358056,1.0,1
7.2,0.4161990078364681,-0.34112028668255673,-0.6632580712140084,0.7918604777301017,0.9367590702812796,1.0,1
7.21,0.4158731737052136,-0.39722098700037095,-0.5357976322053433,0.7456028968446182,0.6429346329813989,1.0,1
7.22,0.4263520988576906,-0.39722098700037095,-0.5357976322053433,0.7618933327912051,-0.12806064177681967,1.0,1
7.23,0.44536240622545276,-0.3730636466225321,-0.5879238721449743,0.7292944393843244,0.6949214079514319,1.0,1
7.24,0.46974648947546654,0.6194670760282555,-0.7204936515809386,0.7789925094765107,0.738713633292242,1.0,1
7.25,0.4978503051170133,-0.000782289105087289,-0.5702915094707951,0.7349329457965337,0.3549419868840836,1.0,1
7.26,0.5280583625527675,0.142088641817952,-0.7050070050042028,0.7538644447013352,-0.5475853497707586,1.0,1
7.27,0.5591941767133911,0.9002572447542818,-0.6140352488422022,0.7534062122797728,-0.25474123393320963,1.0,1
7.28,0.5920014453488459,0.18442710095677659,-0.2484331501875172,0.7905762930117856,-0.08101840568264095,1.0,1
7.29,0.6187011894858655,0.42102569141425084,-0.4837178383818187,0.7836774955735908,1.0078316151023816,1.0,1
7.3,0.6353261920301704,1.3603457388550224,1.3392753722408746,0.513374431392827,1.1214185876443796,1.0,1
7.31,0.6441423681998724,0.5353410724358018,-0.2695314952344708,0.6073742419109863,0.9611580018005406,1.0,1
7.32,0.6569481470148563,-0.6100273727774643,-0.6393084542048383,0.7103080659827293,0.07426658440911708,1.0,1
7.33,0.6779134591701442,0.17704580167842315,-0.3450223357981298,0.7752375549800655,0.11305591236482358,1.0,1
7.34,0.7038396581558655,-0.28497708256113696,-0.09988445832187283,0.707005471729223,0.45645128533792795,1.0,1
7.35,0.729896439522433,-0.10967411472534908,-0.033786754324022956,0.7326940258295798,0.3050180583496952,1.0,1
7.36,0.7559619263810569,0.27745648371769094,-0.3827649220796545,0.6916284632919903,-0.07337506485991202,1.0,1
7.37,0.7782131640772493,0.1455119495385709,0.06157011348738434,0.7057279691452029,-0.16276761439767076,1.0,1
7.38,0.7967633240077437,-0.19946772028375045,0.5349380651769806,0.5423139450725853,0.07524183121847058,1.0,1
7.39,0.8185755561759483,0.19296943133197217,0.6342732396384863,0.5296913933876792,0.20270666024611406,1.0,1
7.4,0.8547307083279555,2.7216713394406833,-0.7125916400199478,0.45796617381143895,-0.02950276149510548,1.0,1
7.41,0.8955594660725339,-0.3944197060979031,-0.6807819861431904,0.7512090050299385,1.4801640754251695,1.0,1
7.42,0.9307221921301098,-0.24705107872629115,-0.5788522371692989,0.7656995169839186,1.4776927194247782,1.0,1
7.43,0.9523242488472382,-0.18670046512268204,-0.6438007697879973,0.7331658250086521,2.044974981761769,1.0,1
7.44,0.9700610670913191,0.16596246781349855,-0.4872844277654136,0.7799972594879085,0.2903342454780494,1.0,1
7.45,0.9894245687082273,-0.7359687818332732,-0.7479189337972577,0.7530427446718608,0.17361468965259905,1.0,1
7.46,1.0084784035362713,0.033811953663059155,-0.4242737373218014,0.6531209432562126,-0.30910903608062146,1.0,1
7.47,1.0269452394713687,0.033811953663059155,-0.4242737373218014,0.4512874818271719,0.07968966306081711,1.0,1
7.48,1.045305122218344,0.5700143676079069,-0.1961508827866606,0.3402042077637481,0.08479100871369818,1.0,1
7.49,1.0640853558674725,-0.22188135379553872,-0.6100040408530808,0.5553536239286885,0.2610495395644218,1.0,1
7.5,1.0883624859293648,-0.22188135379553872,-0.6100040408530808,0.6294900815411489,0.7794427980954013,1.0,1
7.51,1.1204670969916946,0.11468910195958285,-0.2756499444480797,0.6583512320096193,0.7898346724641914,1.0,1
7.52,1.1619674212663393,0.38339814835417413,-0.4310299940484525,0.6782605498997173,0.5144413747811901,1.0,1
7.53,1.2200305659991717,-0.40680804685594907,-0.6041779660042508,0.6705487594555244,-0.2302180749090418,1.0,1
7.54,1.2955096694117199,3.1324157200039138,-0.5116021971586239,0.5886837048186724,-0.3664205429276366,1.0,1
7.55,1.3843492158474178,0.6898762614626058,0.06788458105540886,0.6025807217538279,-0.22295462260826207,1.0,1
7.56,1.4689802786947013,1.0311888105370324,-0.5507227373661284,0.6570571253343185,-0.23455913605272663,1.0,1
7.57,1.5355897293434866,1.0311888105370324,-0.5507227373661284,0.6179692720593898,0.23010521914079848,1.0,1
7.58,1.5827809581395809,0.6685834906178784,1.2098450038758946,0.4916198319924776,0.14873254967675223,1.0,1
7.59,1.6137090841325727,-0.04819224604116021,2.8373358055829625,0.4543478993346823,-0.02305115217778072,1.0,1
7.6,1.6403292351993626,-0.0060833541492822255,1.5113228074116407,0.5310699379418099,-0.41370220114932754,1.0,1
7.61,1.6636077209582112,-0.0060833541492822255,1.5113228074116407,0.49510729862816966,-0.4849984366737095,1.0,1
7.62,1.6794840511856648,0.6463285457574638,3.327066802699108,0.4405085917411728,-0.5876421230543043,1.0,1
7.63,1.6856910670218876,0.6463285457574638,3.327066802699108,0.363427277046737,-0.6753504155672052,1.0,1
7.64,,,,,,0.0,1
7.65,,,,,,0.0,1
7.66,,,,,,0.0,1
7.67,,,,,,0.0,1
7.68,,,,,,0.0,1
7.69,,,,,,0.0,1
7.7,,,,,,0.0,1
7.71,,,,,,0.0,1
7.72,,,,,,0.0,1
7.73,,,,,,0.0,1
7.74,,,,,,0.0,1
7.75,,,,,,0.0,1
7.76,,,,,,0.0,1
7.77,,,,,,0.0,1
7.78,,,,,,0.0,1
7.79,,,,,,0.0,1
7.8,,,,,,0.0,1
7.81,,,,,,0.0,1
7.82,,,,,,0.0,1
7.83,,,,,,0.0,1
7.84,,,,,,0.0,1
7.85,,,,,,0.0,1
7.86,,,,,,0.0,1
7.87,,,,,,0.0,1
7.88,,,,,,0.0,1
7.89,,,,,,0.0,1
7.9,,,,,,0.0,1
7.91,,,,,,0.0,1
7.92,,,,,,0.0,1
7.93,,,,,,0.0,1
7.94,,,,,,0.0,1
7.95,,,,,,0.0,1
7.96,,,,,,0.0,1
7.97,,,,,,0.0,1
7.98,,,,,,0.0,1
7.99,,,,,,0.0,1
8.0,,,,,,0.0,1
8.01,,,,,,0.0,1
8.02,,,,,,0.0,1
8.03,,,,,,0.0,1
8.04,,,,,,0.0,1
8.05,,,,,,0.0,1
8.06,,,,,,0.0,1
